reporting_month,ingestion_date,product_group,footprint,customer_type,churn_value,reporting_kpi,forecast_date
2025-12-01,2025-10-27,Broadband,KD,Bad_Payer,11,FORECAST,2025-12-01
2025-12-01,2025-10-27,Broadband,KD,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-10-27,Broadband,KD,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-27,Broadband,KD,Regular,164,FORECAST,2025-12-01
2025-12-01,2025-10-27,Broadband,UM,Bad_Payer,39,FORECAST,2025-12-01
2025-12-01,2025-10-27,Broadband,UM,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-10-27,Broadband,UM,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-27,Broadband,UM,Regular,123,FORECAST,2025-12-01
2025-12-01,2025-10-27,DSL,DSL,Bad_Payer,71,FORECAST,2025-12-01
2025-12-01,2025-10-27,DSL,DSL,Irregular,62,FORECAST,2025-12-01
2025-12-01,2025-10-27,DSL,DSL,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-27,DSL,DSL,Regular,368,FORECAST,2025-12-01
2025-12-01,2025-10-27,Fiber,Fiber,Bad_Payer,46,FORECAST,2025-12-01
2025-12-01,2025-10-27,Fiber,Fiber,Irregular,54,FORECAST,2025-12-01
2025-12-01,2025-10-27,Fiber,Fiber,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-27,Fiber,Fiber,Regular,181,FORECAST,2025-12-01
2026-01-01,2025-10-27,Broadband,KD,Bad_Payer,7,FORECAST,2026-01-01
2026-01-01,2025-10-27,Broadband,KD,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-10-27,Broadband,KD,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-27,Broadband,KD,Regular,164,FORECAST,2026-01-01
2026-01-01,2025-10-27,Broadband,UM,Bad_Payer,40,FORECAST,2026-01-01
2026-01-01,2025-10-27,Broadband,UM,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-10-27,Broadband,UM,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-27,Broadband,UM,Regular,122,FORECAST,2026-01-01
2026-01-01,2025-10-27,DSL,DSL,Bad_Payer,71,FORECAST,2026-01-01
2026-01-01,2025-10-27,DSL,DSL,Irregular,63,FORECAST,2026-01-01
2026-01-01,2025-10-27,DSL,DSL,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-27,DSL,DSL,Regular,378,FORECAST,2026-01-01
2026-01-01,2025-10-27,Fiber,Fiber,Bad_Payer,43,FORECAST,2026-01-01
2026-01-01,2025-10-27,Fiber,Fiber,Irregular,52,FORECAST,2026-01-01
2026-01-01,2025-10-27,Fiber,Fiber,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-27,Fiber,Fiber,Regular,169,FORECAST,2026-01-01
2025-11-01,2025-11-03,Broadband,KD,Bad_Payer,10,ACTUAL,
2025-11-01,2025-11-03,Broadband,KD,Irregular,8,ACTUAL,
2025-11-01,2025-11-03,Broadband,KD,Move,6,ACTUAL,
2025-11-01,2025-11-03,Broadband,KD,Regular,34,ACTUAL,
2025-11-01,2025-11-03,DSL,DSL,Irregular,21,ACTUAL,
2025-11-01,2025-11-03,DSL,DSL,Regular,57,ACTUAL,
2025-11-01,2025-11-03,Fiber,Fiber,Bad_Payer,11,ACTUAL,
2025-11-01,2025-11-03,Fiber,Fiber,Irregular,6,ACTUAL,
2025-11-01,2025-11-03,Fiber,Fiber,Regular,56,ACTUAL,
2025-12-01,2025-11-03,Broadband,KD,Bad_Payer,9,FORECAST,2025-12-01
2025-12-01,2025-11-03,Broadband,KD,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-11-03,Broadband,KD,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-03,Broadband,KD,Regular,169,FORECAST,2025-12-01
2025-12-01,2025-11-03,Broadband,UM,Bad_Payer,38,FORECAST,2025-12-01
2025-12-01,2025-11-03,Broadband,UM,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-11-03,Broadband,UM,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-03,Broadband,UM,Regular,137,FORECAST,2025-12-01
2025-12-01,2025-11-03,DSL,DSL,Bad_Payer,77,FORECAST,2025-12-01
2025-12-01,2025-11-03,DSL,DSL,Irregular,73,FORECAST,2025-12-01
2025-12-01,2025-11-03,DSL,DSL,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-03,DSL,DSL,Regular,317,FORECAST,2025-12-01
2025-12-01,2025-11-03,Fiber,Fiber,Bad_Payer,49,FORECAST,2025-12-01
2025-12-01,2025-11-03,Fiber,Fiber,Irregular,48,FORECAST,2025-12-01
2025-12-01,2025-11-03,Fiber,Fiber,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-03,Fiber,Fiber,Regular,250,FORECAST,2025-12-01
2026-01-01,2025-11-03,Broadband,KD,Bad_Payer,5,FORECAST,2026-01-01
2026-01-01,2025-11-03,Broadband,KD,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-11-03,Broadband,KD,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-03,Broadband,KD,Regular,169,FORECAST,2026-01-01
2026-01-01,2025-11-03,Broadband,UM,Bad_Payer,39,FORECAST,2026-01-01
2026-01-01,2025-11-03,Broadband,UM,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-11-03,Broadband,UM,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-03,Broadband,UM,Regular,138,FORECAST,2026-01-01
2026-01-01,2025-11-03,DSL,DSL,Bad_Payer,79,FORECAST,2026-01-01
2026-01-01,2025-11-03,DSL,DSL,Irregular,75,FORECAST,2026-01-01
2026-01-01,2025-11-03,DSL,DSL,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-03,DSL,DSL,Regular,321,FORECAST,2026-01-01
2026-01-01,2025-11-03,Fiber,Fiber,Bad_Payer,46,FORECAST,2026-01-01
2026-01-01,2025-11-03,Fiber,Fiber,Irregular,45,FORECAST,2026-01-01
2026-01-01,2025-11-03,Fiber,Fiber,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-03,Fiber,Fiber,Regular,247,FORECAST,2026-01-01
2026-02-01,2025-11-03,Broadband,KD,Bad_Payer,1,FORECAST,2026-02-01
2026-02-01,2025-11-03,Broadband,KD,Irregular,0,FORECAST,2026-02-01
2026-02-01,2025-11-03,Broadband,KD,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-03,Broadband,KD,Regular,170,FORECAST,2026-02-01
2026-02-01,2025-11-03,Broadband,UM,Bad_Payer,40,FORECAST,2026-02-01
2026-02-01,2025-11-03,Broadband,UM,Irregular,0,FORECAST,2026-02-01
2026-02-01,2025-11-03,Broadband,UM,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-03,Broadband,UM,Regular,139,FORECAST,2026-02-01
2026-02-01,2025-11-03,DSL,DSL,Bad_Payer,80,FORECAST,2026-02-01
2026-02-01,2025-11-03,DSL,DSL,Irregular,77,FORECAST,2026-02-01
2026-02-01,2025-11-03,DSL,DSL,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-03,DSL,DSL,Regular,325,FORECAST,2026-02-01
2026-02-01,2025-11-03,Fiber,Fiber,Bad_Payer,43,FORECAST,2026-02-01
2026-02-01,2025-11-03,Fiber,Fiber,Irregular,43,FORECAST,2026-02-01
2026-02-01,2025-11-03,Fiber,Fiber,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-03,Fiber,Fiber,Regular,244,FORECAST,2026-02-01
2025-11-01,2025-11-10,Broadband,KD,Move,3,ACTUAL,
2025-11-01,2025-11-10,Broadband,KD,Regular,73,ACTUAL,
2025-11-01,2025-11-10,Broadband,UM,Regular,65,ACTUAL,
2025-11-01,2025-11-10,DSL,DSL,Bad_Payer,13,ACTUAL,
2025-11-01,2025-11-10,DSL,DSL,Irregular,36,ACTUAL,
2025-11-01,2025-11-10,DSL,DSL,Regular,60,ACTUAL,
2025-11-01,2025-11-10,Fiber,Fiber,Bad_Payer,21,ACTUAL,
2025-11-01,2025-11-10,Fiber,Fiber,Irregular,6,ACTUAL,
2025-11-01,2025-11-10,Fiber,Fiber,Regular,134,ACTUAL,
2025-12-01,2025-11-10,Broadband,KD,Bad_Payer,9,FORECAST,2025-12-01
2025-12-01,2025-11-10,Broadband,KD,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-11-10,Broadband,KD,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-10,Broadband,KD,Regular,169,FORECAST,2025-12-01
2025-12-01,2025-11-10,Broadband,UM,Bad_Payer,38,FORECAST,2025-12-01
2025-12-01,2025-11-10,Broadband,UM,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-11-10,Broadband,UM,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-10,Broadband,UM,Regular,137,FORECAST,2025-12-01
2025-12-01,2025-11-10,DSL,DSL,Bad_Payer,77,FORECAST,2025-12-01
2025-12-01,2025-11-10,DSL,DSL,Irregular,73,FORECAST,2025-12-01
2025-12-01,2025-11-10,DSL,DSL,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-10,DSL,DSL,Regular,317,FORECAST,2025-12-01
2025-12-01,2025-11-10,Fiber,Fiber,Bad_Payer,49,FORECAST,2025-12-01
2025-12-01,2025-11-10,Fiber,Fiber,Irregular,48,FORECAST,2025-12-01
2025-12-01,2025-11-10,Fiber,Fiber,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-10,Fiber,Fiber,Regular,250,FORECAST,2025-12-01
2026-01-01,2025-11-10,Broadband,KD,Bad_Payer,5,FORECAST,2026-01-01
2026-01-01,2025-11-10,Broadband,KD,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-11-10,Broadband,KD,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-10,Broadband,KD,Regular,169,FORECAST,2026-01-01
2026-01-01,2025-11-10,Broadband,UM,Bad_Payer,39,FORECAST,2026-01-01
2026-01-01,2025-11-10,Broadband,UM,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-11-10,Broadband,UM,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-10,Broadband,UM,Regular,138,FORECAST,2026-01-01
2026-01-01,2025-11-10,DSL,DSL,Bad_Payer,79,FORECAST,2026-01-01
2026-01-01,2025-11-10,DSL,DSL,Irregular,75,FORECAST,2026-01-01
2026-01-01,2025-11-10,DSL,DSL,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-10,DSL,DSL,Regular,321,FORECAST,2026-01-01
2026-01-01,2025-11-10,Fiber,Fiber,Bad_Payer,46,FORECAST,2026-01-01
2026-01-01,2025-11-10,Fiber,Fiber,Irregular,45,FORECAST,2026-01-01
2026-01-01,2025-11-10,Fiber,Fiber,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-10,Fiber,Fiber,Regular,247,FORECAST,2026-01-01
2026-02-01,2025-11-10,Broadband,KD,Bad_Payer,1,FORECAST,2026-02-01
2026-02-01,2025-11-10,Broadband,KD,Irregular,0,FORECAST,2026-02-01
2026-02-01,2025-11-10,Broadband,KD,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-10,Broadband,KD,Regular,170,FORECAST,2026-02-01
2026-02-01,2025-11-10,Broadband,UM,Bad_Payer,40,FORECAST,2026-02-01
2026-02-01,2025-11-10,Broadband,UM,Irregular,0,FORECAST,2026-02-01
2026-02-01,2025-11-10,Broadband,UM,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-10,Broadband,UM,Regular,139,FORECAST,2026-02-01
2026-02-01,2025-11-10,DSL,DSL,Bad_Payer,80,FORECAST,2026-02-01
2026-02-01,2025-11-10,DSL,DSL,Irregular,77,FORECAST,2026-02-01
2026-02-01,2025-11-10,DSL,DSL,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-10,DSL,DSL,Regular,325,FORECAST,2026-02-01
2026-02-01,2025-11-10,Fiber,Fiber,Bad_Payer,43,FORECAST,2026-02-01
2026-02-01,2025-11-10,Fiber,Fiber,Irregular,43,FORECAST,2026-02-01
2026-02-01,2025-11-10,Fiber,Fiber,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-10,Fiber,Fiber,Regular,244,FORECAST,2026-02-01
2025-11-01,2025-11-17,Broadband,KD,Irregular,12,ACTUAL,
2025-11-01,2025-11-17,Broadband,KD,Regular,41,ACTUAL,
2025-11-01,2025-11-17,Broadband,UM,Regular,57,ACTUAL,
2025-11-01,2025-11-17,DSL,DSL,Bad_Payer,14,ACTUAL,
2025-11-01,2025-11-17,DSL,DSL,Irregular,12,ACTUAL,
2025-11-01,2025-11-17,DSL,DSL,Move,6,ACTUAL,
2025-11-01,2025-11-17,DSL,DSL,Regular,64,ACTUAL,
2025-11-01,2025-11-17,Fiber,Fiber,Bad_Payer,15,ACTUAL,
2025-11-01,2025-11-17,Fiber,Fiber,Irregular,28,ACTUAL,
2025-11-01,2025-11-17,Fiber,Fiber,Regular,37,ACTUAL,
2025-12-01,2025-11-17,Broadband,KD,Bad_Payer,9,FORECAST,2025-12-01
2025-12-01,2025-11-17,Broadband,KD,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-11-17,Broadband,KD,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-17,Broadband,KD,Regular,169,FORECAST,2025-12-01
2025-12-01,2025-11-17,Broadband,UM,Bad_Payer,38,FORECAST,2025-12-01
2025-12-01,2025-11-17,Broadband,UM,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-11-17,Broadband,UM,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-17,Broadband,UM,Regular,137,FORECAST,2025-12-01
2025-12-01,2025-11-17,DSL,DSL,Bad_Payer,77,FORECAST,2025-12-01
2025-12-01,2025-11-17,DSL,DSL,Irregular,73,FORECAST,2025-12-01
2025-12-01,2025-11-17,DSL,DSL,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-17,DSL,DSL,Regular,317,FORECAST,2025-12-01
2025-12-01,2025-11-17,Fiber,Fiber,Bad_Payer,49,FORECAST,2025-12-01
2025-12-01,2025-11-17,Fiber,Fiber,Irregular,48,FORECAST,2025-12-01
2025-12-01,2025-11-17,Fiber,Fiber,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-17,Fiber,Fiber,Regular,250,FORECAST,2025-12-01
2026-01-01,2025-11-17,Broadband,KD,Bad_Payer,5,FORECAST,2026-01-01
2026-01-01,2025-11-17,Broadband,KD,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-11-17,Broadband,KD,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-17,Broadband,KD,Regular,169,FORECAST,2026-01-01
2026-01-01,2025-11-17,Broadband,UM,Bad_Payer,39,FORECAST,2026-01-01
2026-01-01,2025-11-17,Broadband,UM,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-11-17,Broadband,UM,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-17,Broadband,UM,Regular,138,FORECAST,2026-01-01
2026-01-01,2025-11-17,DSL,DSL,Bad_Payer,79,FORECAST,2026-01-01
2026-01-01,2025-11-17,DSL,DSL,Irregular,75,FORECAST,2026-01-01
2026-01-01,2025-11-17,DSL,DSL,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-17,DSL,DSL,Regular,321,FORECAST,2026-01-01
2026-01-01,2025-11-17,Fiber,Fiber,Bad_Payer,46,FORECAST,2026-01-01
2026-01-01,2025-11-17,Fiber,Fiber,Irregular,45,FORECAST,2026-01-01
2026-01-01,2025-11-17,Fiber,Fiber,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-17,Fiber,Fiber,Regular,247,FORECAST,2026-01-01
2026-02-01,2025-11-17,Broadband,KD,Bad_Payer,1,FORECAST,2026-02-01
2026-02-01,2025-11-17,Broadband,KD,Irregular,0,FORECAST,2026-02-01
2026-02-01,2025-11-17,Broadband,KD,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-17,Broadband,KD,Regular,170,FORECAST,2026-02-01
2026-02-01,2025-11-17,Broadband,UM,Bad_Payer,40,FORECAST,2026-02-01
2026-02-01,2025-11-17,Broadband,UM,Irregular,0,FORECAST,2026-02-01
2026-02-01,2025-11-17,Broadband,UM,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-17,Broadband,UM,Regular,139,FORECAST,2026-02-01
2026-02-01,2025-11-17,DSL,DSL,Bad_Payer,80,FORECAST,2026-02-01
2026-02-01,2025-11-17,DSL,DSL,Irregular,77,FORECAST,2026-02-01
2026-02-01,2025-11-17,DSL,DSL,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-17,DSL,DSL,Regular,325,FORECAST,2026-02-01
2026-02-01,2025-11-17,Fiber,Fiber,Bad_Payer,43,FORECAST,2026-02-01
2026-02-01,2025-11-17,Fiber,Fiber,Irregular,43,FORECAST,2026-02-01
2026-02-01,2025-11-17,Fiber,Fiber,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-17,Fiber,Fiber,Regular,244,FORECAST,2026-02-01
2025-11-01,2025-11-24,Broadband,KD,Irregular,15,ACTUAL,
2025-11-01,2025-11-24,Broadband,KD,Regular,29,ACTUAL,
2025-11-01,2025-11-24,Broadband,UM,Irregular,7,ACTUAL,
2025-11-01,2025-11-24,Broadband,UM,Regular,41,ACTUAL,
2025-11-01,2025-11-24,DSL,DSL,Bad_Payer,61,ACTUAL,
2025-11-01,2025-11-24,DSL,DSL,Irregular,22,ACTUAL,
2025-11-01,2025-11-24,DSL,DSL,Move,8,ACTUAL,
2025-11-01,2025-11-24,DSL,DSL,Regular,38,ACTUAL,
2025-11-01,2025-11-24,Fiber,Fiber,Bad_Payer,11,ACTUAL,
2025-11-01,2025-11-24,Fiber,Fiber,Regular,156,ACTUAL,
2025-12-01,2025-11-24,Broadband,KD,Bad_Payer,9,FORECAST,2025-12-01
2025-12-01,2025-11-24,Broadband,KD,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-11-24,Broadband,KD,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-24,Broadband,KD,Regular,169,FORECAST,2025-12-01
2025-12-01,2025-11-24,Broadband,UM,Bad_Payer,38,FORECAST,2025-12-01
2025-12-01,2025-11-24,Broadband,UM,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-11-24,Broadband,UM,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-24,Broadband,UM,Regular,137,FORECAST,2025-12-01
2025-12-01,2025-11-24,DSL,DSL,Bad_Payer,77,FORECAST,2025-12-01
2025-12-01,2025-11-24,DSL,DSL,Irregular,73,FORECAST,2025-12-01
2025-12-01,2025-11-24,DSL,DSL,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-24,DSL,DSL,Regular,317,FORECAST,2025-12-01
2025-12-01,2025-11-24,Fiber,Fiber,Bad_Payer,49,FORECAST,2025-12-01
2025-12-01,2025-11-24,Fiber,Fiber,Irregular,48,FORECAST,2025-12-01
2025-12-01,2025-11-24,Fiber,Fiber,Move,0,FORECAST,2025-12-01
2025-12-01,2025-11-24,Fiber,Fiber,Regular,250,FORECAST,2025-12-01
2026-01-01,2025-11-24,Broadband,KD,Bad_Payer,5,FORECAST,2026-01-01
2026-01-01,2025-11-24,Broadband,KD,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-11-24,Broadband,KD,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-24,Broadband,KD,Regular,169,FORECAST,2026-01-01
2026-01-01,2025-11-24,Broadband,UM,Bad_Payer,39,FORECAST,2026-01-01
2026-01-01,2025-11-24,Broadband,UM,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-11-24,Broadband,UM,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-24,Broadband,UM,Regular,138,FORECAST,2026-01-01
2026-01-01,2025-11-24,DSL,DSL,Bad_Payer,79,FORECAST,2026-01-01
2026-01-01,2025-11-24,DSL,DSL,Irregular,75,FORECAST,2026-01-01
2026-01-01,2025-11-24,DSL,DSL,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-24,DSL,DSL,Regular,321,FORECAST,2026-01-01
2026-01-01,2025-11-24,Fiber,Fiber,Bad_Payer,46,FORECAST,2026-01-01
2026-01-01,2025-11-24,Fiber,Fiber,Irregular,45,FORECAST,2026-01-01
2026-01-01,2025-11-24,Fiber,Fiber,Move,0,FORECAST,2026-01-01
2026-01-01,2025-11-24,Fiber,Fiber,Regular,247,FORECAST,2026-01-01
2026-02-01,2025-11-24,Broadband,KD,Bad_Payer,1,FORECAST,2026-02-01
2026-02-01,2025-11-24,Broadband,KD,Irregular,0,FORECAST,2026-02-01
2026-02-01,2025-11-24,Broadband,KD,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-24,Broadband,KD,Regular,170,FORECAST,2026-02-01
2026-02-01,2025-11-24,Broadband,UM,Bad_Payer,40,FORECAST,2026-02-01
2026-02-01,2025-11-24,Broadband,UM,Irregular,0,FORECAST,2026-02-01
2026-02-01,2025-11-24,Broadband,UM,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-24,Broadband,UM,Regular,139,FORECAST,2026-02-01
2026-02-01,2025-11-24,DSL,DSL,Bad_Payer,80,FORECAST,2026-02-01
2026-02-01,2025-11-24,DSL,DSL,Irregular,77,FORECAST,2026-02-01
2026-02-01,2025-11-24,DSL,DSL,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-24,DSL,DSL,Regular,325,FORECAST,2026-02-01
2026-02-01,2025-11-24,Fiber,Fiber,Bad_Payer,43,FORECAST,2026-02-01
2026-02-01,2025-11-24,Fiber,Fiber,Irregular,43,FORECAST,2026-02-01
2026-02-01,2025-11-24,Fiber,Fiber,Move,0,FORECAST,2026-02-01
2026-02-01,2025-11-24,Fiber,Fiber,Regular,244,FORECAST,2026-02-01
2025-12-01,2025-12-01,Broadband,KD,Regular,44,ACTUAL,
2025-12-01,2025-12-01,Broadband,UM,Irregular,16,ACTUAL,
2025-12-01,2025-12-01,Broadband,UM,Regular,19,ACTUAL,
2025-12-01,2025-12-01,DSL,DSL,Bad_Payer,23,ACTUAL,
2025-12-01,2025-12-01,DSL,DSL,Move,3,ACTUAL,
2025-12-01,2025-12-01,DSL,DSL,Regular,50,ACTUAL,
2025-12-01,2025-12-01,Fiber,Fiber,Bad_Payer,20,ACTUAL,
2025-12-01,2025-12-01,Fiber,Fiber,Regular,44,ACTUAL,
2026-01-01,2025-12-01,Broadband,KD,Bad_Payer,22,FORECAST,2026-01-01
2026-01-01,2025-12-01,Broadband,KD,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-12-01,Broadband,KD,Move,0,FORECAST,2026-01-01
2026-01-01,2025-12-01,Broadband,KD,Regular,162,FORECAST,2026-01-01
2026-01-01,2025-12-01,Broadband,UM,Bad_Payer,0,FORECAST,2026-01-01
2026-01-01,2025-12-01,Broadband,UM,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-12-01,Broadband,UM,Move,0,FORECAST,2026-01-01
2026-01-01,2025-12-01,Broadband,UM,Regular,133,FORECAST,2026-01-01
2026-01-01,2025-12-01,DSL,DSL,Bad_Payer,72,FORECAST,2026-01-01
2026-01-01,2025-12-01,DSL,DSL,Irregular,62,FORECAST,2026-01-01
2026-01-01,2025-12-01,DSL,DSL,Move,0,FORECAST,2026-01-01
2026-01-01,2025-12-01,DSL,DSL,Regular,331,FORECAST,2026-01-01
2026-01-01,2025-12-01,Fiber,Fiber,Bad_Payer,44,FORECAST,2026-01-01
2026-01-01,2025-12-01,Fiber,Fiber,Irregular,45,FORECAST,2026-01-01
2026-01-01,2025-12-01,Fiber,Fiber,Move,0,FORECAST,2026-01-01
2026-01-01,2025-12-01,Fiber,Fiber,Regular,270,FORECAST,2026-01-01
2026-02-01,2025-12-01,Broadband,KD,Bad_Payer,20,FORECAST,2026-02-01
2026-02-01,2025-12-01,Broadband,KD,Irregular,0,FORECAST,2026-02-01
2026-02-01,2025-12-01,Broadband,KD,Move,0,FORECAST,2026-02-01
2026-02-01,2025-12-01,Broadband,KD,Regular,162,FORECAST,2026-02-01
2026-02-01,2025-12-01,Broadband,UM,Bad_Payer,0,FORECAST,2026-02-01
2026-02-01,2025-12-01,Broadband,UM,Irregular,0,FORECAST,2026-02-01
2026-02-01,2025-12-01,Broadband,UM,Move,0,FORECAST,2026-02-01
2026-02-01,2025-12-01,Broadband,UM,Regular,133,FORECAST,2026-02-01
2026-02-01,2025-12-01,DSL,DSL,Bad_Payer,73,FORECAST,2026-02-01
2026-02-01,2025-12-01,DSL,DSL,Irregular,63,FORECAST,2026-02-01
2026-02-01,2025-12-01,DSL,DSL,Move,0,FORECAST,2026-02-01
2026-02-01,2025-12-01,DSL,DSL,Regular,336,FORECAST,2026-02-01
2026-02-01,2025-12-01,Fiber,Fiber,Bad_Payer,41,FORECAST,2026-02-01
2026-02-01,2025-12-01,Fiber,Fiber,Irregular,43,FORECAST,2026-02-01
2026-02-01,2025-12-01,Fiber,Fiber,Move,0,FORECAST,2026-02-01
2026-02-01,2025-12-01,Fiber,Fiber,Regular,270,FORECAST,2026-02-01
2026-03-01,2025-12-01,Broadband,KD,Bad_Payer,17,FORECAST,2026-03-01
2026-03-01,2025-12-01,Broadband,KD,Irregular,0,FORECAST,2026-03-01
2026-03-01,2025-12-01,Broadband,KD,Move,0,FORECAST,2026-03-01
2026-03-01,2025-12-01,Broadband,KD,Regular,162,FORECAST,2026-03-01
2026-03-01,2025-12-01,Broadband,UM,Bad_Payer,0,FORECAST,2026-03-01
2026-03-01,2025-12-01,Broadband,UM,Irregular,0,FORECAST,2026-03-01
2026-03-01,2025-12-01,Broadband,UM,Move,0,FORECAST,2026-03-01
2026-03-01,2025-12-01,Broadband,UM,Regular,133,FORECAST,2026-03-01
2026-03-01,2025-12-01,DSL,DSL,Bad_Payer,74,FORECAST,2026-03-01
2026-03-01,2025-12-01,DSL,DSL,Irregular,64,FORECAST,2026-03-01
2026-03-01,2025-12-01,DSL,DSL,Move,0,FORECAST,2026-03-01
2026-03-01,2025-12-01,DSL,DSL,Regular,341,FORECAST,2026-03-01
2026-03-01,2025-12-01,Fiber,Fiber,Bad_Payer,37,FORECAST,2026-03-01
2026-03-01,2025-12-01,Fiber,Fiber,Irregular,40,FORECAST,2026-03-01
2026-03-01,2025-12-01,Fiber,Fiber,Move,0,FORECAST,2026-03-01
2026-03-01,2025-12-01,Fiber,Fiber,Regular,270,FORECAST,2026-03-01
2025-12-01,2025-12-08,Broadband,KD,Bad_Payer,29,ACTUAL,
2025-12-01,2025-12-08,Broadband,KD,Move,1,ACTUAL,
2025-12-01,2025-12-08,Broadband,KD,Regular,22,ACTUAL,
2025-12-01,2025-12-08,Broadband,UM,Bad_Payer,14,ACTUAL,
2025-12-01,2025-12-08,Broadband,UM,Irregular,7,ACTUAL,
2025-12-01,2025-12-08,Broadband,UM,Regular,43,ACTUAL,
2025-12-01,2025-12-08,DSL,DSL,Bad_Payer,13,ACTUAL,
2025-12-01,2025-12-08,DSL,DSL,Irregular,11,ACTUAL,
2025-12-01,2025-12-08,DSL,DSL,Move,4,ACTUAL,
2025-12-01,2025-12-08,DSL,DSL,Regular,55,ACTUAL,
2025-12-01,2025-12-08,Fiber,Fiber,Irregular,21,ACTUAL,
2025-12-01,2025-12-08,Fiber,Fiber,Regular,121,ACTUAL,
2026-01-01,2025-12-08,Broadband,KD,Bad_Payer,22,FORECAST,2026-01-01
2026-01-01,2025-12-08,Broadband,KD,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-12-08,Broadband,KD,Move,0,FORECAST,2026-01-01
2026-01-01,2025-12-08,Broadband,KD,Regular,162,FORECAST,2026-01-01
2026-01-01,2025-12-08,Broadband,UM,Bad_Payer,0,FORECAST,2026-01-01
